Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,model.max_depth,model.max_features,model.n_estimators,acc_train,acc_validation,f1_test,f1_train,f1_validation,prec_val,run_idx
2022-08-25 11:09:45,12.8s,cf2d07919d744e6e8ff1686b73a6df25,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,500,0.9773584905660377,0.7769230769230769,0,0.9742489270386266,0.7492795389048991,0.6617977528089888,4
2022-08-25 10:49:04,10.4s,6203cd0ad6f14642873ed7f358a7e74b,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,250,0.9777777777777777,0.7763157894736842,0,0.9757085020242915,0.7492625368731564,0.6434115666432126,1
2022-08-25 11:06:29,10.8s,c1915f6941794c6b910e146ee207d497,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,100,0.9814814814814815,0.7868421052631579,0,0.9778761061946903,0.7492260061919505,0.70739483844747,4
2022-08-25 11:03:11,11.8s,2fce494e0488463e8abaa9040be2f355,,LOCAL,train_mlgapfill.py,bezk,FINISHED,30,sqrt,500,0.9839285714285714,0.7722222222222223,0,0.9813664596273292,0.7484662576687117,0.6633170765387464,3
2022-08-25 11:04:32,10.1s,3bf5233e73be4cf7b5f679b24dce658b,,LOCAL,train_mlgapfill.py,bezk,FINISHED,20,sqrt,50,0.9818181818181818,0.8,0.17821782178217824,0.9795081967213115,0.7465753424657535,0.6935981229671009,4
2022-08-25 11:12:26,10.5s,6c5ce884bf8c4be2a26d9450b96a28e0,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,100,0.9796296296296296,0.7842105263157895,0,0.9769392033542976,0.7453416149068323,0.674298296406912,5
2022-08-25 11:06:18,10.7s,6de44dde8e774d07b429913d280376b3,,LOCAL,train_mlgapfill.py,bezk,FINISHED,40,sqrt,100,0.98,0.7675675675675676,0,0.9775051124744376,0.7440476190476191,0.6402296527296528,4
2022-08-25 11:08:08,11.6s,2511d31d7b2a4865914570966cef88a5,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,250,0.9785714285714285,0.7972222222222223,0,0.9763779527559054,0.7438596491228069,0.6739252971882265,4
2022-08-25 10:48:34,9.9s,f431b829875e4376a8e1b38c697cba84,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,100,0.9763636363636363,0.7945945945945946,0,0.9719222462203023,0.7432432432432433,0.7232203502948507,1
2022-08-25 10:53:34,10.6s,6f3671b449c0476bab7bddc69b08e4bd,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,100,0.9631578947368421,0.7485714285714286,0,0.952808988764045,0.7426900584795321,0.6951255900408442,2
2022-08-25 10:53:04,9.6s,3158d17a69f34914a356d98d66be17c3,,LOCAL,train_mlgapfill.py,bezk,FINISHED,75,sqrt,50,0.9736842105263158,0.7714285714285715,0,0.970873786407767,0.7419354838709677,0.6315107310529846,2
2022-08-25 11:12:57,10.6s,d3eae79767e2434cb8d8956637e9db9c,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,250,0.9803571428571428,0.7722222222222223,0,0.9790476190476192,0.7405063291139241,0.6194489538239538,5
2022-08-25 10:51:03,12.4s,360008459688441d9974647f66762c84,,LOCAL,train_mlgapfill.py,bezk,FINISHED,30,sqrt,500,0.9788461538461538,0.77,0,0.973621103117506,0.7401129943502827,0.7042296810699589,1
2022-08-25 10:48:54,9.5s,e18cfc9d97a246adb8ba707b3ca22d1f,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,100,0.9758620689655172,0.7911764705882353,0,0.9754385964912281,0.73992673992674,0.6025963935381528,1
2022-08-25 11:09:34,11.2s,0a8c6feb9aff4bc3b20def2c95865a23,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,500,0.9732142857142857,0.7861111111111111,0,0.97131931166348,0.7389830508474576,0.6410491555228397,4
2022-08-25 11:07:01,11.2s,95acb43f75474ca7b3f23c13542efa72,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,250,0.980701754385965,0.7514285714285714,0,0.9760348583877996,0.7387387387387387,0.6832767102942542,4
2022-08-25 11:13:19,11.5s,b1355ce446654c0f8e85cda59c2d6279,,LOCAL,train_mlgapfill.py,bezk,FINISHED,20,sqrt,250,0.9773584905660377,0.782051282051282,0,0.9724770642201834,0.7384615384615384,0.7226512226512226,5
2022-08-25 11:13:31,10.9s,ee6d7ab20e4e4fe2ac9dbfbacff52d9d,,LOCAL,train_mlgapfill.py,bezk,FINISHED,30,sqrt,250,0.9827586206896551,0.7735294117647059,0,0.9809160305343512,0.7372013651877134,0.6335368368946457,5
2022-08-25 11:13:54,11.6s,9d3d3393fc074e59bcca1b93f4d46eb0,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,250,0.9807692307692307,0.775,0,0.9772727272727272,0.7368421052631579,0.6851923076923077,5
2022-08-25 11:02:48,10.9s,5ecc9f9c088d41ed99e66d1566caa695,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,500,0.9727272727272728,0.7810810810810811,0,0.9713193116634798,0.7361563517915308,0.6191235290037685,3
2022-08-25 11:02:37,11.2s,09da76e706ce4e33846be8f10a96fede,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,500,0.9758620689655172,0.7558823529411764,0,0.9714285714285714,0.7348242811501596,0.6635016475968143,3
2022-08-25 11:11:43,10.7s,d395bc6fbc66468ebe0201e3f88e3957,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,100,0.9672727272727273,0.7621621621621621,0,0.9628099173553719,0.7333333333333334,0.6436774642289349,5
2022-08-25 11:12:47,9.6s,d046cc8c77784f5a90a8c10d1807273d,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,100,0.9793103448275862,0.7558823529411764,0,0.9763779527559054,0.7331189710610932,0.6335946084535932,5
2022-08-25 11:05:24,11.0s,1fa565ae0dd64efe8d5a8b382359e6ff,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,50,0.9836363636363636,0.7513513513513513,0,0.9815195071868583,0.7309941520467836,0.6244448269925977,4
2022-08-25 11:05:36,12.7s,566a6ee69c6e438eb260cd98c1d2b29a,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,100,0.9807692307692307,0.7875,0,0.9781659388646289,0.7301587301587302,0.6801890551309155,4
2022-08-25 10:57:29,12.5s,7faab9cfe3d24614952bec322f4dc2c4,,LOCAL,train_mlgapfill.py,bezk,FINISHED,50,sqrt,500,0.9785714285714285,0.7694444444444445,0,0.9758064516129034,0.7296416938110749,0.6518722882475004,2
2022-08-25 10:56:12,12.0s,0db82f0048a9455e820c164ef148aaec,,LOCAL,train_mlgapfill.py,bezk,FINISHED,100,sqrt,250,0.9773584905660377,0.764102564102564,0,0.9740259740259741,0.7294117647058822,0.6525727533824699,2
2022-08-25 11:11:34,9.2s,ceb322e50004456baa88861ff1c9ccf0,,LOCAL,train_mlgapfill.py,bezk,FINISHED,None,sqrt,100,0.9793650793650793,0.8068965517241379,0,0.9778534923339012,0.7281553398058253,0.6492568905181383,5
2022-08-25 11:08:43,11.4s,9fd39063645f4e2a8c77eca13385c6aa,,LOCAL,train_mlgapfill.py,bezk,FINISHED,10,sqrt,500,0.9719298245614035,0.7685714285714286,0,0.970479704797048,0.7272727272727273,0.6083027456930945,4
